2014-01-05,817.0,906.02,872.5907488799127,19844.814608160534
2014-01-06,909.609,928.0,933.4526161662553,28570.983967026248
2014-01-07,929.91,832.854,880.4982908399932,28256.577274627623
2014-01-08,832.002,810.0,798.3125733732942,40590.214994109025
2014-01-09,810.467,817.998,810.1856983118408,18212.473756471005
2014-01-10,817.998,828.0,818.9114414712683,13533.117935191021
2014-01-11,827.1,883.581,859.3046670044238,19099.514068329816
2014-01-12,885.884,846.972,851.9451999735298,17172.783493131188
2014-01-13,846.972,803.0,814.9106748934455,14078.485907561027
2014-01-14,803.001,822.15,825.179705579078,10406.086179320555
2014-01-15,822.15,841.292,835.0675090208753,9265.489269760641
2014-01-16,841.292,825.3,832.826724989358,7255.959565030566
2014-01-17,825.002,795.0,805.5643968269744,12252.653825420764
2014-01-18,793.503,808.409,804.0550482267851,7137.629218480657
2014-01-19,803.24,824.0,820.9159252424292,8534.946493490646
2014-01-20,824.0,829.52,828.963362629995,10779.343233610696
2014-01-21,829.52,827.93,829.4840121247896,6074.78963130026
2014-01-22,827.93,820.01,825.4311837827696,6995.631054040442
2014-01-23,820.011,814.5,814.2005172929614,8118.918823620401
2014-01-24,814.5,782.999,782.4284874201749,14549.130874261136
2014-01-25,781.956,810.999,795.7029865767777,8337.64566140062
2014-01-26,810.999,816.9,815.4754268046566,10766.68761542078
2014-01-27,816.9,780.004,796.4734944248296,15097.187810060943
2014-01-28,780.005,791.0,765.5303918492718,20701.22226415832
2014-01-29,790.997,787.0,786.1903343775307,7104.000740620454
2014-01-30,787.0,794.268,786.6588736280531,11655.44034581096
2014-01-31,794.268,797.11,795.3625890054789,4605.831904110135
2014-02-01,796.5,806.9,805.106487802121,5935.333784460438
2014-02-02,806.9,801.062,807.4881084748066,3745.372992760086
2014-02-03,801.062,797.367,796.883505383144,5402.738188670209
2014-02-04,797.367,805.0,801.9500249324337,5590.935382660358
2014-02-05,805.024,787.0,796.0629562288867,4662.186530300133
2014-02-06,787.001,774.561,777.669016164289,9238.947693100852
2014-02-07,774.0,733.847,719.1087422955568,29665.255172584348
2014-02-08,733.847,713.837,713.5795108621684,10466.65355789064
2014-02-09,713.837,703.151,701.0649206704201,14067.001085030866
2014-02-10,705.966,655.17,604.1885103699186,48455.45807662003
2014-02-11,655.1,647.5,670.6035133866536,25025.960750698807
2014-02-12,649.0,650.0,649.6042471401572,14535.350845910563
2014-02-13,648.51,585.601,622.7606913724094,12485.68282600048
2014-02-14,585.6,646.101,593.8738917394647,53259.56293280357
2014-02-15,641.0,638.0,637.1533550860067,13124.896193281
2014-02-16,638.0,582.36,604.604372941783,17426.280558320577
2014-02-17,582.82,613.0,614.1213188993166,18438.267310160336
2014-02-18,613.28,606.75,614.6744341484531,8408.169115940469
2014-02-19,608.22,612.37,609.1844309105044,5514.180627620211
2014-02-20,612.01,565.0,585.149934220064,19446.604820420136
2014-02-21,565.001,548.698,546.3973309326868,25923.9237746578
2014-02-22,548.698,586.5,570.7022986080422,18410.694342670537
2014-02-23,584.538,606.0,608.6428653770612,14291.69922128118
2014-02-24,606.0,574.838,580.6736919056375,19376.71699408026
2014-02-25,574.0,515.552,498.16661697773566,72035.89678807446
2014-02-26,515.551,568.9,557.854863886825,33739.76231147246
2014-02-27,569.0,564.95,561.6642666400032,15891.210761280778
2014-02-28,563.02,549.99,553.7414435133205,12404.695347410792
2014-03-01,549.8,558.0,548.2916355091684,10093.009411540721
2014-03-02,558.0,551.251,557.3875036883724,4528.310137610169
2014-03-03,552.0,643.03,609.0796108795673,35856.27148194638
2014-03-04,644.2,652.095,664.9695476476201,31496.862396925444
2014-03-05,652.0,644.999,648.6373876181136,9996.055469890496
2014-03-06,642.582,642.103,647.1837355046384,5926.298938960433
2014-03-07,642.213,621.379,625.7313006559882,9089.3714233905
2014-03-08,621.38,602.0,612.1516454919627,7132.306118890394
2014-03-09,601.996,633.095,622.9862034609878,5505.488208080262
2014-03-10,634.997,616.096,626.7247044886922,5898.8093911902415
2014-03-11,613.209,621.99,620.4191414172045,4344.062206990318
2014-03-12,623.449,632.12,629.2195079399114,7424.856909381033
2014-03-13,632.12,629.999,629.0513067609464,6654.21445114019
2014-03-14,630.0,625.0,625.3445991513464,3546.984013800078
2014-03-15,622.225,631.0,626.5938909431404,2238.641510640013
2014-03-16,629.998,624.0,625.1738199217881,2365.1018830799962
2014-03-17,624.0,616.0,617.1336961171575,3576.5384572500557
2014-03-18,616.0,616.495,607.697239429302,6276.710309020398
2014-03-19,616.4,610.998,614.7405110453836,5889.590208530346
2014-03-20,609.7,592.66,595.9378425191057,6600.017189800314
2014-03-21,592.656,585.8,580.6036307235281,9189.87418304059
2014-03-22,584.0,565.0,565.9579999242778,3810.471580520055
2014-03-23,565.01,568.5,569.5121579128094,2790.44107334005
2014-03-24,568.486,568.955,563.78294659926,4410.170265940122
2014-03-25,570.0,584.997,579.1274052579041,5829.219133360262
2014-03-26,584.996,583.0,580.7631830359445,3646.9912778601265
2014-03-27,582.859,518.0,543.3260773986201,13665.04718011061
2014-03-28,517.0,492.001,501.10151479616826,17925.142772299707
2014-03-29,492.0,501.962,499.45941426226506,3460.1974185701115
2014-03-30,502.24,467.45,473.69214933946165,15621.045145930504
2014-03-31,467.45,458.161,461.46411380018804,22236.595935688172
2014-04-01,459.5,489.931,478.9163576584675,13971.349449110941
2014-04-02,488.001,429.0,455.48655324393025,30030.567783057428
2014-04-03,428.758,443.99,430.9596516047728,25266.27578596707
2014-04-04,442.7,445.0,439.2932710226095,12103.620382070754
2014-04-05,443.66,454.927,450.58398009485757,9337.66924044067
2014-04-06,453.78,458.5,460.45515463692067,8493.465497271249
2014-04-07,459.029,442.923,454.31968462877103,12018.460291921068
